"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","99","Verify that error is returned when multiple validation errors","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","223","Verify that error is returned when empty name","","Fri Oct 24 13:02:51 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","73","Verify that error is returned when missing photo urls","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","87","Verify that error is returned when invalid status","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","182","Verify that error is returned when missing name","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","107","Verify that error is returned when too long category name","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","93","Verify that error is returned when empty photo urls","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","324","Verify that pet can be deleted successfully by ID","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Delete Pet Tests","",""
"","124","Verify that error is returned when too long name","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Negative Tests","",""
"","319","Verify that pet can be retrieved successfully by ID","","Fri Oct 24 13:02:51 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Get Pet Tests","",""
"","225","Verify that pet can be created successfully with valid data","","Fri Oct 24 13:02:51 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Create Pet Tests","",""
"","362","Verify that pet can be updated successfully with new data","","Fri Oct 24 13:02:52 UTC 2025","passed","Fri Oct 24 13:02:52 UTC 2025","","API - Update Pet Tests","",""
