"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2294","Verify that products can be sorted by name ascending","","Fri Oct 24 10:39:24 UTC 2025","passed","Fri Oct 24 10:39:27 UTC 2025","","Mobile - Sort Goods Tests","",""
"","6743","Verify that error is shown when username is empty","","Fri Oct 24 10:38:52 UTC 2025","passed","Fri Oct 24 10:38:59 UTC 2025","","Mobile - Login Negative Tests","",""
"","5850","Verify that error is shown when username is invalid","","Fri Oct 24 10:39:05 UTC 2025","passed","Fri Oct 24 10:39:11 UTC 2025","","Mobile - Login Negative Tests","",""
"","440","Verify that error is returned when missing photo urls","","Fri Oct 24 10:38:39 UTC 2025","passed","Fri Oct 24 10:38:40 UTC 2025","","API - Create Pet Negative Tests","",""
"","2531","Verify that products can be sorted by price ascending","","Fri Oct 24 10:39:30 UTC 2025","passed","Fri Oct 24 10:39:32 UTC 2025","","Mobile - Sort Goods Tests","",""
"","5771","Verify that error is shown when password is invalid","","Fri Oct 24 10:39:11 UTC 2025","passed","Fri Oct 24 10:39:16 UTC 2025","","Mobile - Login Negative Tests","",""
"","2402","Verify that products can be sorted by price descending","","Fri Oct 24 10:39:32 UTC 2025","passed","Fri Oct 24 10:39:35 UTC 2025","","Mobile - Sort Goods Tests","",""
"","3183","Verify that products can be sorted by name descending","","Fri Oct 24 10:39:27 UTC 2025","passed","Fri Oct 24 10:39:30 UTC 2025","","Mobile - Sort Goods Tests","",""
"","658","Verify that pet can be updated successfully with new data","","Fri Oct 24 10:38:37 UTC 2025","passed","Fri Oct 24 10:38:38 UTC 2025","","API - Update Pet Tests","",""
"","424","Verify that error is returned when empty name","","Fri Oct 24 10:38:37 UTC 2025","passed","Fri Oct 24 10:38:37 UTC 2025","","API - Create Pet Negative Tests","",""
"","230","Verify that error is returned when empty photo urls","","Fri Oct 24 10:38:37 UTC 2025","passed","Fri Oct 24 10:38:38 UTC 2025","","API - Create Pet Negative Tests","",""
"","197","Verify that error is returned when invalid status","","Fri Oct 24 10:38:38 UTC 2025","passed","Fri Oct 24 10:38:38 UTC 2025","","API - Create Pet Negative Tests","",""
"","195","Verify that error is returned when missing name","","Fri Oct 24 10:38:39 UTC 2025","passed","Fri Oct 24 10:38:39 UTC 2025","","API - Create Pet Negative Tests","",""
"","267","Verify that error is returned when too long name","","Fri Oct 24 10:38:38 UTC 2025","passed","Fri Oct 24 10:38:38 UTC 2025","","API - Create Pet Negative Tests","",""
"","5951","Verify that error is shown when password is empty","","Fri Oct 24 10:38:59 UTC 2025","passed","Fri Oct 24 10:39:05 UTC 2025","","Mobile - Login Negative Tests","",""
"","341","Verify that error is returned when multiple validation errors","","Fri Oct 24 10:38:39 UTC 2025","passed","Fri Oct 24 10:38:39 UTC 2025","","API - Create Pet Negative Tests","",""
"","472","Verify that pet can be retrieved successfully by ID","","Fri Oct 24 10:38:40 UTC 2025","passed","Fri Oct 24 10:38:40 UTC 2025","","API - Get Pet Tests","",""
"","11164","Verify that user can login successfully with valid credentials","","Fri Oct 24 10:38:53 UTC 2025","passed","Fri Oct 24 10:39:04 UTC 2025","","Mobile - Login Tests","",""
"","5186","Verify that error is shown when both credentials are invalid","","Fri Oct 24 10:39:16 UTC 2025","passed","Fri Oct 24 10:39:22 UTC 2025","","Mobile - Login Negative Tests","",""
"","664","Verify that pet can be deleted successfully by ID","","Fri Oct 24 10:38:37 UTC 2025","passed","Fri Oct 24 10:38:38 UTC 2025","","API - Delete Pet Tests","",""
"","423","Verify that error is returned when too long category name","","Fri Oct 24 10:38:38 UTC 2025","passed","Fri Oct 24 10:38:39 UTC 2025","","API - Create Pet Negative Tests","",""
"","424","Verify that pet can be created successfully with valid data","","Fri Oct 24 10:38:37 UTC 2025","passed","Fri Oct 24 10:38:37 UTC 2025","","API - Create Pet Tests","",""
"","7141","Verify that user can add product to cart and verify cart contents","","Fri Oct 24 10:38:51 UTC 2025","passed","Fri Oct 24 10:38:58 UTC 2025","","Mobile - Cart Tests","",""
