"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","268","Verify that error is returned when invalid status","","Fri Oct 24 11:30:21 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Create Pet Negative Tests","",""
"","5216","Verify that error is shown when both credentials are invalid","","Fri Oct 24 11:31:02 UTC 2025","passed","Fri Oct 24 11:31:07 UTC 2025","","Mobile - Login Negative Tests","",""
"","6474","Verify that error is shown when username is empty","","Fri Oct 24 11:30:38 UTC 2025","passed","Fri Oct 24 11:30:45 UTC 2025","","Mobile - Login Negative Tests","",""
"","2926","Verify that products can be sorted by price ascending","","Fri Oct 24 11:31:30 UTC 2025","passed","Fri Oct 24 11:31:33 UTC 2025","","Mobile - Sort Goods Tests","",""
"","2331","Verify that products can be sorted by name ascending","","Fri Oct 24 11:31:25 UTC 2025","passed","Fri Oct 24 11:31:27 UTC 2025","","Mobile - Sort Goods Tests","",""
"","265","Verify that error is returned when missing photo urls","","Fri Oct 24 11:30:22 UTC 2025","passed","Fri Oct 24 11:30:22 UTC 2025","","API - Create Pet Negative Tests","",""
"","360","Verify that pet can be deleted successfully by ID","","Fri Oct 24 11:30:21 UTC 2025","passed","Fri Oct 24 11:30:22 UTC 2025","","API - Delete Pet Tests","",""
"","269","Verify that error is returned when empty name","","Fri Oct 24 11:30:20 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Create Pet Negative Tests","",""
"","2725","Verify that products can be sorted by name descending","","Fri Oct 24 11:31:27 UTC 2025","passed","Fri Oct 24 11:31:30 UTC 2025","","Mobile - Sort Goods Tests","",""
"","5368","Verify that error is shown when password is empty","","Fri Oct 24 11:30:45 UTC 2025","passed","Fri Oct 24 11:30:50 UTC 2025","","Mobile - Login Negative Tests","",""
"","261","Verify that error is returned when empty photo urls","","Fri Oct 24 11:30:21 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Create Pet Negative Tests","",""
"","269","Verify that pet can be created successfully with valid data","","Fri Oct 24 11:30:20 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Create Pet Tests","",""
"","6486","Verify that error is shown when username is invalid","","Fri Oct 24 11:30:50 UTC 2025","passed","Fri Oct 24 11:30:57 UTC 2025","","Mobile - Login Negative Tests","",""
"","127","Verify that error is returned when too long category name","","Fri Oct 24 11:30:21 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Create Pet Negative Tests","",""
"","138","Verify that error is returned when too long name","","Fri Oct 24 11:30:21 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Create Pet Negative Tests","",""
"","2316","Verify that products can be sorted by price descending","","Fri Oct 24 11:31:33 UTC 2025","passed","Fri Oct 24 11:31:35 UTC 2025","","Mobile - Sort Goods Tests","",""
"","7726","Verify that user can add product to cart and verify cart contents","","Fri Oct 24 11:30:35 UTC 2025","passed","Fri Oct 24 11:30:43 UTC 2025","","Mobile - Cart Tests","",""
"","10488","Verify that user can login successfully with valid credentials","","Fri Oct 24 11:30:33 UTC 2025","passed","Fri Oct 24 11:30:43 UTC 2025","","Mobile - Login Tests","",""
"","414","Verify that pet can be retrieved successfully by ID","","Fri Oct 24 11:30:21 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Get Pet Tests","",""
"","437","Verify that pet can be updated successfully with new data","","Fri Oct 24 11:30:20 UTC 2025","passed","Fri Oct 24 11:30:21 UTC 2025","","API - Update Pet Tests","",""
"","5562","Verify that error is shown when password is invalid","","Fri Oct 24 11:30:57 UTC 2025","passed","Fri Oct 24 11:31:02 UTC 2025","","Mobile - Login Negative Tests","",""
"","271","Verify that error is returned when multiple validation errors","","Fri Oct 24 11:30:21 UTC 2025","passed","Fri Oct 24 11:30:22 UTC 2025","","API - Create Pet Negative Tests","",""
"","246","Verify that error is returned when missing name","","Fri Oct 24 11:30:22 UTC 2025","passed","Fri Oct 24 11:30:22 UTC 2025","","API - Create Pet Negative Tests","",""
